294715,344250
304530,339037
288580,338659
185403,337937
289334,336008
293641,335536
293638,335269
17398,334807
304507,334523
288579,334367
304519,333605
304504,333080
289333,332702
304516,332676
289331,332374
304505,332269
304506,331822
304523,331581
304518,330862
304517,330793
304535,330656
304521,329660
304520,328902
304466,328733
304465,328596
304539,328432
304534,328357
304464,328275
304474,328046
304473,328000
304472,327885
304525,327556
304467,327235
304475,327086
304538,326983
289319,326375
308195,326215
304533,326118
308192,325950
308196,325935
303194,325532
304532,324709
304448,323713
308202,323587
181975,323409
182359,323254
308197,323080
308200,322468
303195,322339
304526,321403
289317,321249
308190,320450
304524,320302
308203,319948
308193,319698
308198,319649
304522,319394
308201,319263
281007,319111
185304,318970
308191,318923
308194,318846
289324,318135
308199,318059
304477,316493
293700,316174
308189,314891
304537,314733
163706,312765
304476,312285
304443,310722
304483,310452
185303,309521
304536,309401
182360,309361
304482,308399
304480,308340
308184,306555
294716,306209
304487,306207
290116,306068
304484,305695
304479,305265
304481,305170
308188,304459
289787,304126
293677,303660
289320,302732
17407,301911
185405,301173
304488,300898
304485,299885
163575,297090
308180,296441
308182,296256
304496,295768
304499,294589
308204,293912
181085,293123
304498,290701
304497,290474
308183,288491
201368,287258
308181,286405
236225,286196
308179,284521
308207,284003
308205,282252
308157,281841
308158,281241
308206,280732
308218,280198
220927,279439
220911,279421
308221,279121
308227,278210
308219,277473
308216,277205
308220,277129
308217,276972
184748,276918
308151,276866
308225,275468
308226,275428
17352,273738
185406,272832
294717,272433
189741,270589
294708,268984
308168,268390
293699,266368
201268,264879
308215,264046
308186,263148
308228,262800
294806,260229
189179,260073
308214,260000
308164,257699
308187,257644
308224,256019
308222,254942
308169,253746
214170,252446
214201,252390
308223,252268
308159,249380
201265,246913
308208,246804
308173,244209
308176,241373
308229,240349
263918,238577
308232,238293
288578,237976
294024,237348
290421,236682
308233,235850
181087,235817
181096,235214
308178,234607
17393,234505
294026,234504
308079,233759
294025,232542
308177,230813
263834,229739
236178,229201
17313,228809
308175,226105
308230,225833
32740,224113
183361,223639
294027,223154
181084,223074
308235,222458
263923,220335
308234,219230
308236,219038
293674,218831
294028,215012
183719,214902
217850,214840
263916,214666
289318,214472
295780,214307
163702,212071
202235,211526
236175,210021
293718,208471
290582,208156
293681,208053
304493,207038
163572,206499
263917,204119
201233,204085
201246,204011
182926,203500
304489,202396
263919,201912
298500,201882
308078,201777
202240,201414
236174,200893
202248,200293
182922,200175
298501,199336
304494,198016
298898,197788
304490,197437
308156,197380
298900,197059
298902,196768
298897,196553
263921,196333
236166,195932
298904,195096
163569,193715
304486,192951
308212,192407
263920,192179
308210,191999
201315,190003
294707,189955
308080,189575
308068,189082
236165,188904
183706,188546
188984,188117
308211,188047
187170,187306
308064,187185
308071,186810
263922,186574
298913,185768
202243,185629
163574,184960
308066,184042
236168,182184
293682,181628
183707,181228
294714,181035
308110,180784
308070,180173
163561,179633
308209,179535
163568,178988
308082,178561
163666,178178
236169,177497
163521,176793
288528,176163
204253,175408
163663,174391
296704,173872
201245,172995
304491,172691
298891,172280
181426,172144
163668,171313
289313,170682
163540,169486
236167,169370
187169,168563
302131,168195
298874,167192
227528,166285
227470,166285
298892,166247
289213,165867
163562,165782
198268,164971
298895,164665
294728,164193
234860,163693
263763,162583
298899,162439
200490,162203
163573,161955
298890,161649
298901,161576
308143,161562
202257,161525
298896,161371
308085,161053
236202,160717
182071,160679
308486,160217
298905,159897
294726,159759
17351,159562
182068,159431
288529,159285
308213,158818
222870,157652
263815,157331
308097,157122
310360,156936
288530,156533
163492,156270
17324,156247
227472,156149
302127,155637
294713,155247
297328,155102
163664,154749
182055,154332
182069,154201
308125,154099
294740,154081
234866,153397
236164,152774
298893,152647
227471,151738
308118,151555
308091,151548
308101,151504
308105,150807
289217,150789
294711,150242
308095,150236
310359,150227
236210,150182
182062,149695
293675,148794
308089,147850
182056,147454
302130,147375
294738,147323
236215,147126
17409,146753
308123,145592
308163,145068
294612,144675
298894,144471
182357,143173
189039,142209
294613,142117
235855,141973
163525,141752
163662,141727
308166,141552
294734,141009
298503,139889
293702,139614
201326,139269
204254,138917
294727,138739
181425,138593
302225,138560
289316,138064
308162,136578
293683,135457
302248,135409
308146,134802
183741,134607
285195,134578
298869,133394
202882,132993
202883,132969
201324,132504
308480,132458
308094,132398
294736,131857
308153,131219
163700,130545
163564,130451
308161,130017
308171,129560
290111,129392
294737,128981
298917,128459
308093,128405
308154,127261
234810,127198
234809,127196
234808,127140
201323,127075
288200,126784
202135,125946
308170,125747
202134,125675
294725,125610
201325,125317
308122,124588
163500,124147
182024,123061
307837,122774
288650,122702
308139,122502
163704,121675
163489,121383
289215,121257
234828,121111
234827,121109
235841,120823
202141,120415
202142,120248
290115,120154
293710,120100
308160,120034
163505,119941
163522,119776
163576,119758
202255,118875
163490,118710
202145,118179
189041,118017
202146,117689
200489,117585
202144,117289
201788,117150
9608,117088
202143,116833
294741,115970
307706,115922
222853,115806
181171,115652
202256,115311
186226,115148
303470,115009
202258,114881
294729,114798
202149,114419
186225,114152
307768,114030
202150,113844
181186,113604
236195,113537
298875,113308
202154,112972
234843,112820
202153,112648
186121,112303
278204,112179
213893,112135
298888,112047
186006,111861
185118,111659
184370,111653
185019,111645
294732,111577
185153,111577
185177,111560
186005,111532
186003,111417
288532,111359
184991,111324
185117,111318
185018,111304
185044,111299
185152,111295
185176,111257
184989,111205
185115,111179
185016,111164
185042,111160
185150,111124
293712,111105
185174,111088
202157,111083
184944,110812
184458,110801
184329,110788
184460,110766
184327,110757
184608,110746
184498,110726
184606,110716
184725,110712
184367,110710
184500,110672
184878,110660
184634,110655
202158,110577
184943,110554
308149,110519
202160,110290
202159,109909
201322,109828
202162,109452
202161,109142
227469,108959
226249,108959
227465,108957
227463,108957
294023,108736
224631,108639
224599,108617
224623,108616
224620,108616
224611,108616
298878,108600
289216,108501
298877,108393
227467,108316
202169,108309
285196,108298
226248,108271
227468,108269
227466,108269
227464,108269
227462,108269
227461,108269
201729,108265
289825,108240
189934,108162
294735,108160
201728,108130
201709,108028
201708,108028
201732,107576
201731,107498
201730,107478
201717,107476
201710,107467
201699,107466
201698,107386
201697,107367
201716,107365
202175,107133
17228,107021
202168,106950
288199,106930
185147,106880
298876,106467
202176,106432
298880,106313
182065,106296
202174,106124
200009,105931
298882,105810
234859,105692
299547,105668
298864,105229
288132,104422
289153,104035
289148,104035
289147,104035
289819,104034
289742,104034
202177,103924
289155,103558
289826,103557
289811,103557
289751,103557
202187,102862
236199,102718
163479,102645
277753,102534
294739,102487
298860,102367
202182,102228
289218,100883
298887,100713
299601,100202
298885,100185
163499,100073
218397,99697
218341,99697
218396,99686
298889,99543
189689,99476
218398,99361
289151,99353
289810,99352
289149,99352
289820,99351
289741,99351
294724,99323
202201,99314
226181,98952
195955,98883
202198,98813
202200,98732
190181,98728
190045,98727
190180,98726
190011,98726
190010,98684
189693,98649
190179,98644
189692,98631
189691,98629
189690,98574
202217,97644
202215,97155
202216,97055
299558,96838
299559,96837
234864,96496
236206,96295
222833,96011
294733,95975
294507,95943
298883,95905
236099,95839
298881,95608
294500,95178
294501,95081
294508,94762
298595,94520
294502,94479
229120,94362
294499,94333
294505,94134
294509,94133
289444,94103
294506,94025
294504,93983
294039,93856
294037,93856
294036,93856
299609,93698
299555,93687
294503,93512
236213,93481
201422,93321
294510,93259
298879,93154
299554,92930
163567,92712
289445,92519
289518,92291
185298,92290
289861,92261
226170,92251
294660,91847
294658,91847
281008,91685
289794,91564
200521,91550
309563,91358
222076,91091
299563,91042
294697,90780
182920,90730
294615,90621
236104,90386
294700,90329
294699,90329
222075,90180
298111,90173
299562,89925
202887,89755
294655,89668
294652,89668
294034,89652
294032,89652
294030,89652
202888,89391
298884,89351
186507,89282
294038,89181
294035,89181
294671,89130
298604,88932
298511,88907
236116,88904
236123,88903
236120,88903
236115,88903
236112,88903
185987,88743
289514,88555
186012,88459
185986,88326
288136,88306
298152,88298
289469,88173
289466,88173
289465,88173
289212,88096
294672,88079
294669,88079
298868,87980
197613,87868
235857,87821
235856,87802
298886,87779
185885,87713
185883,87339
294656,87261
236191,87167
298870,86927
289858,86709
289857,86709
222072,86639
222073,86637
289536,86622
309545,86596
294687,86578
294686,86578
201923,86509
289211,86468
186011,86019
294691,85959
298862,85718
294696,85668
289236,85243
289243,85242
289237,85242
289464,85241
289458,85241
289457,85241
299578,85153
184376,85143
281009,85100
294653,85004
294033,84976
294031,84976
236117,84718
236114,84717
236111,84717
236121,84716
236130,84698
236126,84698
236127,84697
298134,84656
298132,84656
298616,84401
298615,84396
298554,84381
298553,84376
224600,84337
224624,84336
224621,84336
224612,84336
224632,84335
265291,84192
299569,84027
289244,83968
289241,83968
289239,83968
289467,83967
289461,83967
289459,83967
294649,83888
298865,83878
298190,83842
299572,83792
303209,83784
184852,83754
200008,83745
298166,83725
224601,83702
224622,83701
224613,83701
224633,83700
294659,83508
294673,83483
294668,83483
295868,83413
185668,83392
186004,83384
294648,83366
184632,83315
184661,83290
186002,83247
185670,83207
222061,83205
222067,83182
224594,83166
224615,83165
224606,83165
224626,82980
298523,82950
298522,82945
222060,82945
309539,82941
184659,82922
224634,82903
294682,82895
184551,82798
184723,82791
184366,82699
263720,82658
184550,82647
184549,82647
184457,82623
184660,82621
184459,82621
184328,82605
222071,82597
184633,82592
184497,82590
184326,82581
184499,82567
213908,82542
184548,82521
184827,82504
184658,82500
299573,82183
224590,82118
224591,82115
224603,82112
299574,82043
294721,82028
224604,82025
224592,82022
309551,82003
294694,81915
294683,81915
298612,81845
222058,81844
184876,81806
184825,81802
222057,81782
222068,81726
222705,81607
184850,81562
184998,81537
185051,81525
185124,81522
185025,81520
185159,81284
185183,81267
224593,81115
224614,81114
224605,81111
298611,81089
289240,81036
289238,81036
289462,81035
289455,81035
289453,81035
224625,80928
289515,80884
299575,80655
222069,80545
289907,80534
236129,80511
236125,80510
224602,80483
299579,80445
298519,80387
236108,80340
236109,80339
204566,80294
298861,80285
299568,79847
288135,79825
182017,79728
185123,79727
184997,79722
185050,79708
185024,79704
185158,79628
298518,79626
309557,79484
201733,79188
201714,79165
294618,79098
294676,79039
218400,79034
298872,79030
298620,78946
298557,78925
201412,78916
298863,78691
226172,78662
288134,78582
218402,78539
201713,78305
288651,78157
298619,77829
298558,77808
224607,77728
224595,77728
224616,77727
201743,77665
201726,77642
201712,77627
201711,77619
201725,77609
201724,77606
201721,77580
201723,77558
201722,77556
201720,77553
201719,77545
224627,77540
201706,77495
298527,77491
201703,77464
201705,77447
201704,77440
201702,77437
201701,77429
257492,77324
17317,77283
185151,77030
185175,77027
288610,76838
185173,76834
201734,76749
201718,76731
218407,76686
218405,76686
218403,76686
218406,76676
218404,76676
201700,76614
185017,76403
298526,76367
218408,76367
184988,76292
184722,76282
185114,76262
185015,76254
288612,76229
214410,76191
200686,76176
200685,76175
204580,76165
298871,76103
200774,75898
200773,75897
288133,75796
303469,75222
303197,75172
289214,75110
294631,75045
294040,74831
163535,74729
309553,74488
288531,74234
224525,74031
203236,73790
299611,73518
299557,73509
299560,73507
289230,73420
236107,73369
236101,73215
222676,73213
222695,73212
222685,73212
222659,73212
222650,73212
294636,72949
294666,72871
294677,72863
294633,72802
227828,72755
227825,72754
294043,72714
294044,72711
227829,72705
227826,72695
227823,72692
227822,72692
185644,72508
222667,72417
293704,72390
185200,72317
299602,72306
299548,72298
294635,72250
188553,72223
294702,72149
294701,72149
288613,72051
294638,71926
187438,71918
185646,71850
294704,71769
188541,71760
188508,71759
289487,71689
289463,71689
289456,71689
289249,71687
289143,71680
293713,71233
186327,71198
200780,71077
289828,71004
200688,70994
201715,70978
289129,70966
222065,70925
201727,70923
163511,70878
201696,70867
201707,70812
263824,70792
298873,70696
294640,70644
294634,70644
222066,70643
294654,70637
294651,70637
294041,70626
294029,70626
185984,70568
186009,70562
185985,70540
186010,70514
184883,70484
185982,70480
186007,70475
200007,70472
185983,70452
186008,70447
185022,70429
190178,70424
185122,70418
184996,70412
185023,70401
185049,70399
294049,70388
222847,70386
263820,70381
185120,70333
184994,70327
185021,70316
185047,70314
185180,70308
185181,70280
185157,70280
298133,70225
298112,70225
185178,70216
185155,70193
184727,70186
200006,70120
294670,70105
224596,70092
224608,70091
222063,70004
222062,69944
184334,69915
184374,69910
184638,69816
184729,69809
184730,69808
185121,69806
184371,69804
184949,69787
184555,69777
184505,69777
184856,69776
184465,69775
184636,69760
184556,69749
184462,69746
184666,69745
184882,69743
185119,69730
184829,69722
184854,69719
184832,69719
185020,69713
184503,69708
184664,69703
184728,69696
184554,69682
184881,69665
200421,69603
201744,69597
190177,69564
185549,69564
224618,69541
224609,69541
224597,69541
201742,69384
190044,69357
201739,69345
190176,69342
190175,69334
188523,69330
201741,69327
190174,69324
188543,69319
298153,69317
298150,69317
298149,69317
201740,69317
201738,69298
201735,69286
201736,69284
201737,69279
235858,69213
235859,69189
185598,69166
294675,69109
294674,69109
294657,69096
302164,69033
294042,69031
294705,69003
224619,68803
224610,68803
224598,68803
224630,68782
185554,68694
303935,68598
309546,68515
213301,68503
302163,68434
294688,68395
294685,68395
294684,68395
187336,68324
187338,68323
298334,68294
200253,68111
299610,68026
299556,68017
303932,67878
203512,67687
303934,67668
289247,67484
289242,67484
289235,67484
289471,67483
289460,67483
289454,67483
200657,67434
184995,67326
163517,67067
224617,67015
213325,66958
213770,66839
224628,66828
289150,66799
289146,66799
289816,66798
289808,66798
289152,66791
182015,66702
185043,66639
200252,66558
200250,66497
294698,66425
186300,66424
236185,66398
304045,66345
304044,66345
298925,66345
298924,66345
298923,66345
224629,66308
220906,66021
185154,65810
298130,65769
187172,65710
210228,65437
299561,65431
240068,65278
186229,65166
16904,65157
186125,65117
201306,65061
201303,65043
294056,64994
304131,64917
182012,64878
293716,64802
298131,64747
302186,64613
199567,64462
200420,64333
200245,64315
185156,64231
200248,64223
200249,64222
200419,64215
200244,64204
200005,64172
302185,64158
163536,64091
189820,64030
302161,63976
189819,63973
302162,63874
184993,63842
302184,63710
222634,63683
222629,63683
222626,63683
222623,63683
222645,63682
310356,63445
240100,63439
240108,63397
185197,63371
235894,63334
240076,63322
17315,63296
200251,63236
203052,63183
240092,63129
236186,63127
240084,63115
224523,63084
240028,63036
302251,63006
203054,62936
290118,62881
220205,62879
240060,62827
240036,62820
240052,62817
240044,62817
187272,62811
203048,62375
203050,62323
236081,62260
240004,62244
201745,62230
240012,62227
240020,62214
309574,62176
219087,62162
203051,62158
219090,62109
309564,62093
219093,62069
290830,61847
290829,61847
290828,61847
277575,61838
203049,61830
290827,61826
290826,61826
290825,61826
290824,61815
290823,61807
290822,61802
201749,61737
298617,61574
298614,61570
293701,61561
298555,61554
185596,61553
298552,61550
302183,61455
302181,61447
304041,61407
304043,61384
222639,61328
236187,61325
224524,60976
309575,60913
293703,60872
298605,60833
290870,60816
298512,60815
184947,60784
220905,60780
302182,60603
203053,60554
304042,60544
308239,60303
302249,60286
197643,60214
298524,60122
298521,60118
220933,60080
222979,59930
223349,59928
242376,59887
222941,59878
222452,59872
222395,59869
222603,59867
222587,59867
222413,59867
222947,59866
222916,59866
222458,59866
222407,59865
222371,59865
222963,59861
222910,59861
222477,59859
222515,59858
222483,59858
222559,59856
222531,59846
222499,59844
222474,59644
222932,59556
290857,59261
290856,59261
290855,59261
290854,59247
290853,59247
185888,59231
201355,59193
290858,59186
289468,59109
202880,58999
242384,58938
242392,58892
227835,58839
185890,58804
222770,58709
289227,58690
227845,58641
227842,58641
236122,58623
236119,58623
236118,58623
236113,58623
185649,58593
242440,58585
31762,58582
31766,58509
289144,58506
222704,58472
242400,58401
201363,58379
222575,58257
242408,58187
201370,58179
290852,58135
290851,58124
290850,58124
242416,58078
242448,58075
222365,57897
242432,57872
222389,57835
222383,57831
185651,57828
242424,57794
202495,57737
185179,57693
185550,57677
298613,57410
298551,57390
217629,57372
217631,57371
217630,57371
217627,57371
217626,57370
217619,57370
217625,57369
217624,57369
217622,57369
217621,57369
217638,57364
217637,57363
217636,57363
186001,57329
185673,57271
186000,57211
185113,57192
184857,57187
184987,57184
185040,57171
184950,57152
217647,57137
217646,57137
185112,57092
217650,57082
217649,57082
217648,57082
217665,57063
217664,57063
217663,57063
217661,57063
184309,57054
184455,57049
184365,56991
184830,56989
184495,56989
184822,56982
184603,56981
184656,56978
217668,56977
217666,56977
184873,56970
184630,56903
236105,56892
184721,56886
184613,56842
185881,56834
218419,56821
184874,56820
218417,56819
218418,56810
290849,56796
290848,56794
203517,56793
184463,56774
184611,56771
197642,56762
221302,56739
221250,56734
221281,56731
222772,56724
197641,56711
218423,56701
242456,56697
185887,56697
218422,56692
218424,56691
218425,56688
242464,56685
218426,56680
217656,56651
217655,56651
217654,56651
217653,56651
217651,56651
217658,56650
217657,56650
184372,56636
242480,56631
242472,56624
184332,56543
218447,56513
218448,56504
218420,56500
288676,56481
185210,56478
288678,56444
298148,56403
294665,56388
294664,56388
184948,56367
184639,56360
202881,56354
184637,56331
294679,56297
218433,56296
218431,56296
218434,56287
218429,56276
218437,56275
218435,56275
218441,56270
218439,56270
218430,56268
218442,56262
218440,56262
294661,56234
218450,56147
294678,56137
184855,56103
288677,56100
217641,56070
288680,56069
217640,56069
217639,56069
288685,56064
218455,56058
218451,56058
288694,56056
218456,56049
218454,56049
218452,56049
218460,56047
218458,56047
288682,56032
218461,56022
202879,56020
218462,56013
218432,55991
289232,55989
218428,55984
217644,55984
217643,55983
217642,55983
218438,55972
218436,55972
298520,55964
288698,55962
288697,55921
218411,55895
218413,55885
218414,55877
184502,55839
218025,55835
218024,55835
218023,55835
182019,55822
184553,55818
288689,55798
218033,55754
218032,55754
218031,55754
218029,55754
218027,55754
218026,55754
218037,55753
218036,55753
218035,55753
218040,55747
218039,55747
218038,55747
288693,55740
288686,55737
218048,55703
218415,55702
218043,55702
218042,55702
218041,55702
218052,55701
218051,55701
294632,55700
218046,55700
218045,55700
218044,55700
290450,55698
218416,55694
218058,55694
218057,55694
218055,55694
218054,55694
218053,55694
288681,55688
217671,55684
217670,55684
217669,55684
217677,55683
217676,55683
217674,55683
217673,55683
217672,55683
217698,55677
217697,55677
217696,55677
217694,55677
217693,55677
217689,55674
217688,55674
217687,55674
217686,55674
217685,55674
217684,55674
217683,55674
217682,55674
217681,55674
217680,55674
217678,55674
217692,55673
217691,55673
217690,55673
184665,55645
184504,55625
288696,55614
217701,55588
217700,55588
217699,55588
217704,55587
217703,55587
217702,55587
218412,55584
288647,55577
288646,55570
218010,55535
218009,55535
218008,55535
218007,55534
218005,55534
288649,55533
218016,55531
218015,55531
218014,55531
218012,55531
218011,55531
288663,55509
288664,55494
288671,55492
288688,55490
288672,55487
288657,55474
288656,55472
288704,55443
218022,55420
218021,55420
218020,55420
218019,55420
218018,55420
218017,55420
288666,55387
288705,55372
298838,55326
298837,55289
222359,55271
185211,55265
217620,55237
217632,55236
217623,55236
217635,55231
217634,55230
222377,55216
288645,55188
289516,55179
184663,55157
288662,55113
288670,55106
288658,55100
298841,55068
298167,55059
288667,54991
218443,54961
217659,54954
217652,54954
218444,54953
218445,54952
217662,54952
184880,54948
218446,54944
184331,54939
217667,54937
298856,54929
200247,54917
200246,54917
200073,54917
189718,54916
218064,54911
218062,54911
218061,54906
218060,54906
218059,54906
218067,54905
218065,54905
289862,54903
298857,54898
200243,54898
200242,54898
200241,54898
298853,54897
298844,54874
218076,54863
218075,54863
218072,54863
218071,54863
218079,54861
218078,54861
218077,54861
218070,54861
218069,54861
218068,54861
218085,54837
218084,54837
218083,54837
218088,54835
218086,54835
197636,54835
218091,54833
218089,54833
218082,54830
218080,54830
218497,54811
218495,54811
218498,54802
218496,54802
197638,54798
304119,54797
298846,54783
218503,54782
218501,54782
218507,54781
218509,54775
218506,54773
218502,54773
218510,54766
197639,54752
236135,54748
298840,54739
218463,54737
218467,54736
218465,54736
219555,54732
218464,54728
218515,54727
218468,54727
218466,54727
218517,54725
218512,54721
219561,54719
218514,54719
218521,54718
218519,54718
218516,54718
218522,54709
218520,54709
219563,54686
298839,54677
218479,54656
218477,54652
218475,54652
218473,54652
218471,54652
185209,54650
218482,54647
218478,54643
218476,54643
218474,54643
218470,54643
219573,54627
218485,54618
219575,54612
218486,54609
294045,54592
298852,54571
218489,54565
218487,54565
218493,54561
218490,54556
218488,54556
218494,54552
218492,54552
298850,54540
184612,54527
218500,54512
202470,54488
218504,54484
218508,54483
298203,54457
298197,54431
218518,54426
236128,54417
236124,54417
298194,54379
298198,54377
298827,54361
218480,54352
185212,54351
218472,54348
298826,54337
298828,54321
213778,54320
218484,54315
298823,54300
183740,54300
298831,54293
298824,54285
298832,54277
294667,54216
219580,54210
298196,54039
185046,54025
298193,53987
213327,53983
213951,53945
218525,53936
218527,53930
218526,53927
218524,53922
298822,53894
298830,53887
218531,53883
218530,53876
218534,53874
218541,53856
218093,53856
218092,53856
210195,53851
218540,53848
218537,53848
218542,53847
218544,53846
218538,53839
201932,53835
218095,53808
218103,53800
218106,53799
218105,53799
218104,53799
298618,53785
218113,53777
218111,53777
218110,53777
218114,53776
218117,53772
218116,53772
218120,53771
218109,53770
218108,53770
218107,53770
298556,53765
218127,53765
218125,53765
218126,53742
200536,53741
198333,53733
218034,53715
218030,53715
218028,53715
218049,53660
218528,53630
202494,53627
218532,53582
218536,53581
217695,53554
217679,53550
242488,53531
202493,53498
218006,53482
218013,53478
203056,53467
294689,53066
294692,53051
185595,53037
221516,52877
221506,52877
221496,52877
221442,52877
221537,52875
218063,52858
218066,52852
201305,52824
218551,52813
218549,52813
218553,52812
218073,52805
218552,52804
218550,52804
218554,52803
218559,52786
218557,52786
218563,52782
218561,52782
218567,52781
218555,52777
218090,52777
218087,52777
218562,52773
218566,52772
218081,52769
185648,52574
218546,52560
218548,52513
218560,52486
218558,52485
218568,52481
218556,52476
221316,52434
221358,52432
221368,52430
221410,52388
183747,52368
184831,52362
298525,52332
182013,52313
203018,52179
296891,51975
290971,51958
221680,51903
298836,51879
200687,51875
182011,51866
298195,51838
218094,51798
200779,51768
298851,51754
218115,51724
218112,51723
218124,51720
218123,51720
218121,51720
218118,51720
189719,51638
239932,51624
242544,51573
242560,51547
242552,51545
242568,51544
253080,51435
253088,51434
253096,51432
298843,51384
253112,51323
253104,51323
234566,51320
289860,51315
201748,51300
188544,51046
185650,51045
239924,51035
188525,51005
201407,50934
202034,50707
221306,50692
221254,50688
298825,50669
317876,50666
239988,50612
207495,50594
253120,50577
253128,50570
304135,50555
221702,50540
200598,50519
317863,50496
317864,50402
239940,50401
239948,50373
202818,50358
239964,50343
163570,50311
290480,50302
289759,50265
239972,50246
181753,50139
239996,50117
219587,50097
219591,50089
253136,50071
221603,50063
221453,50063
221400,50063
253144,50055
219603,50023
236110,50004
184945,49997
221570,49932
221486,49932
184986,49895
239980,49799
280538,49792
298168,49742
220668,49724
220648,49712
219599,49701
190387,49697
219607,49660
236103,49536
299612,49500
221421,49441
221327,49441
221296,49441
221275,49441
294662,49425
294680,49417
298624,49318
298560,49313
298531,49306
181962,49275
289231,49230
298169,49169
219617,49106
184720,49104
219615,49103
219623,49099
219631,49098
185039,49052
236100,48991
221533,48969
221492,48969
221512,48964
187971,48911
221676,48862
184604,48854
298147,48838
184657,48826
294663,48823
184496,48774
184629,48757
219613,48744
184364,48732
181757,48708
222697,48698
222686,48698
222668,48698
184547,48697
221592,48694
277530,48669
219635,48665
219639,48651
219643,48628
253152,48594
184456,48591
181080,48591
253160,48581
253168,48580
253184,48554
184823,48553
253176,48548
184546,48548
181759,48496
221354,48484
221312,48484
221260,48484
221385,48483
221364,48482
253254,48478
221406,48469
220878,48401
236132,48369
220888,48362
253192,48360
187973,48271
223407,48153
223419,48146
223337,48146
223359,48145
222922,48145
223467,48144
223395,48143
223383,48143
222953,48143
223371,48139
223455,48138
222565,48126
222521,48126
222543,48125
222593,48121
223503,48114
223479,48114
223491,48108
163373,48001
202408,47983
202407,47983
5937,47912
184325,47897
221576,47847
221565,47847
221554,47847
221481,47847
221544,47836
221577,47835
221555,47835
221482,47835
221428,47829
217741,47787
200040,47718
31152,47714
187271,47610
294695,47609
298321,47586
196557,47576
298314,47555
298320,47501
298313,47472
286005,47398
221416,47357
221322,47356
294693,47351
294690,47351
221270,47347
221219,47345
221323,47344
298170,47338
186422,47201
221598,47089
221470,47088
221448,47088
289248,47078
289473,47077
221522,47076
221449,47024
221599,47023
221471,47022
189703,47008
201747,47006
221620,46989
221697,46985
183748,46889
289157,46885
289821,46884
217742,46866
298317,46847
163425,46828
298324,46808
213885,46803
298316,46784
298323,46745
163426,46685
220689,46681
221396,46535
221334,46534
201432,46508
177899,46450
222651,46424
277909,46197
221543,46153
294583,46099
289246,46005
289478,46004
289470,46004
200572,45876
200554,45847
200352,45792
220634,45776
200351,45737
220654,45691
220674,45690
220624,45690
220594,45686
224106,45674
224094,45672
224082,45670
224046,45669
224070,45668
224190,45666
224142,45666
224130,45665
224118,45665
224154,45664
224178,45663
224058,45662
200350,45610
220882,45589
200133,45461
200132,45459
289864,45457
199660,45426
196810,45408
289245,45406
289479,45405
289472,45405
220852,45341
220791,45341
220730,45341
289156,45295
234854,45260
190190,45246
190189,45238
294645,45219
223496,45192
223484,45192
227488,45179
221587,45151
190188,45141
163705,45138
190047,45117
190187,45062
298322,45055
298315,45034
201186,44992
263637,44927
263759,44925
290031,44824
304137,44753
289154,44692
289824,44691
289823,44691
289818,44691
201180,44649
203040,44613
220685,44585
317877,44584
203043,44507
220766,44435
220817,44395
203042,44375
220746,44354
220715,44354
203041,44331
220756,44323
298319,44322
224202,44322
298318,44315
289791,44313
220776,44281
289103,44277
298326,44275
220797,44272
220868,44271
220858,44271
298325,44268
220837,44268
189823,44207
189822,44206
285018,44140
